"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"MijnDomeinMetAfdaalTagsAP"	"{067580D4-C2FB-4068-9FC1-BE52D412B8D8}"	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"mijndomein"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"K27base"	"{0A99B428-A9AF-4873-8728-B73E29C31066}"	""	""	""	""	"K 27 base"	"Definitie K27base etc."	"Gebruik K27base etc."	"K 27 base"	"Definitie K27base etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K27base"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"K07Bbase"	"{9CB55B92-C7D1-4603-B28D-D134DF8C0736}"	""	""	""	""	"K 05B base"	"Definitie K07Bbase etc."	"Gebruik K07Bbase etc."	"K 05B base"	"Definitie K07Bbase etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K07Bbase"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"K07Abase"	"{721B55D6-A253-44f2-860F-5A79C00FC466}"	""	""	""	""	"K 07A base"	"Definitie K07Abase etc."	"Gebruik K07Abase etc."	"K 07A base"	"Definitie K07Abase etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K07Abase"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"Heeft27base"	"{8F10015D-B075-4550-B840-E17B47CC490A}"	""	""	""	""	"Heeft 27 base"	"Definitie Heeft27base (associatieklasse) etc."	"Gebruik Heeft27base (associatieklasse) etc."	"Heeft 27 base"	"Definitie Heeft27base (associatieklasse) etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft27base"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"K27"	"{2706C7DA-F1DA-45f3-BA8D-3FC6B4E6D668}"	"K27base"	""	""	""	"K 27"	"Definitie K27 etc."	"Gebruik K27 etc."	"K 27"	"Definitie K27 etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K27"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K27base"	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"Heeft07base"	"{15F3F46B-B17B-4e8e-B2A1-2304E8A36CB7}"	""	""	""	""	"Heeft 07 base"	"Definitie Heeft07base (associatieklasse) etc."	"Gebruik Heeft07base (associatieklasse) etc."	"Heeft 07 base"	"Definitie Heeft07base (associatieklasse) etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft07base"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"K07B"	"{3B177047-0266-43e2-A2B4-1E4A713ABBAA}"	"K07Bbase"	""	""	""	"K 07B"	"Definitie K07B etc."	"Gebruik K07B etc."	"K 07B"	"Definitie K07B etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K07B"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K07Bbase"	""	""
"CLASS"	"MijnDomeinMetAfdaalTagsAP"	"K07A"	"{2A005A37-C282-4090-9022-E301707A228B}"	"K07Abase"	""	""	""	"K 07A"	"Definitie K07A etc."	"Gebruik K07A etc."	"K 07A"	"Definitie K07A etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K07A"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K07Abase"	""	""
"attribute"	"MijnDomeinMetAfdaalTagsAP"	"a27"	"{5B9CADE1-4644-49bb-9CEB-3058BFAAFB4C}"	""	"Heeft27base"	"{8F10015D-B075-4550-B840-E17B47CC490A}"	"String"	"a 27"	"Definitie a27 etc."	"Gebruik a27 etc."	"a 27"	"Definitie a27 etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"a27"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/mijndomein#Heeft27base"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"MijnDomeinMetAfdaalTagsAP"	"a07"	"{10938B9F-2930-4e88-A636-54BF7B194804}"	""	"Heeft07base"	"{15F3F46B-B17B-4e8e-B2A1-2304E8A36CB7}"	"String"	"a 07"	"Definitie a07 etc."	"Gebruik a07 etc."	"a 07"	"Definitie a07 etc."	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"a07"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/mijndomein#Heeft07base"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
