"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Implementatieelement"	"{82FAA1CD-BF2E-480d-94E9-912E8F91600A}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/"	"implementatieelement"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"Derdenobject"	"{2E742FB9-8EC0-4b0c-B647-412FE90511F7}"	""	""	""	""	"Derdenobject"	"Object niet in eigendom van AWV maar verbonden met een object van AWV."	""	"Derdenobject"	"Object niet in eigendom van AWV maar verbonden met een object van AWV."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"Derdenobject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"AWVNaamObject"	"{5C144615-47A1-4f8b-A119-B293BCFD84B5}"	""	""	""	""	"AWV naam object"	"Abstracte als de basisklasse voor elk OTL object dat benoemd wordt met een mensleesbare identificator. "	""	"AWV naam object"	"Abstracte als de basisklasse voor elk OTL object dat benoemd wordt met een mensleesbare identificator. "	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AWVNaamObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AWVObject"	""	""
"CLASS"	"OSLO-Implementatieelement"	"AWVObject"	"{C3CBD401-EC86-4363-9821-CCE89EB2F0A9}"	""	""	""	""	"AWV object"	"Abstracte als de basisklasse (super class) voor alle uniek geïdentificeerde OTL objecten met de basiseigenschappen die elk OTL object minstens heeft."	""	"AWV object"	"Abstracte als de basisklasse (super class) voor alle uniek geïdentificeerde OTL objecten met de basiseigenschappen die elk OTL object minstens heeft."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AWVObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"RelatieObject"	"{DAF61403-E9CE-4025-982A-7FF50D238076}"	""	""	""	""	"Relatieobject"	""	""	"Relatieobject"	"TODO"	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"RelatieObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"AWVNaampadObject"	"{FC6C5EAE-E8BA-483e-94E5-C43BAB738D21}"	""	""	""	""	"AWV naampad object"	"Abstracte als de basisklasse voor elk OTL object dat gebruik maakt van een naampad."	""	"AWV naampad object"	"Abstracte als de basisklasse voor elk OTL object dat gebruik maakt van een naampad."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AWVNaampadObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AWVNaamObject"	""	""
"DATATYPE"	"OSLO-Implementatieelement"	"DtcAWVIdentificator"	"{0A270AE5-3C56-44b7-8B06-DBC66BD6EB66}"	""	""	""	""	"AWV-identificator"	"Complex datatype voor de identifictor van het AWV-object."	""	"AWV-identificator"	"Complex datatype voor de identifictor van het AWV-object."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"DtcAWVIdentificator"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Implementatieelement"	"DtcAdres"	"{0BE4CA53-E0D7-4149-9D89-4D6C4D6F0ED6}"	""	""	""	""	"Adres"	"De aanduiding van een bepaalde locatie, doorgaans van een huis, woning, gebouw of faciliteit, op de aarde."	""	"Adres"	"De aanduiding van een bepaalde locatie, doorgaans van een huis, woning, gebouw of faciliteit, op de aarde."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"DtcAdres"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Implementatieelement"	"DtcTijdsduur"	"{2A0CAEDB-E50D-45df-B793-21B87BBB4590}"	""	""	""	""	"Tijdsduur"	"Complex datatype voor de instelling van een tijdsbepaling."	""	"Tijdsduur"	"Complex datatype voor de instelling van een tijdsbepaling."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"DtcTijdsduur"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Implementatieelement"	"KlAlgVerharding"	"{3379404F-88A9-4d1d-A7FD-6FEE03DFE312}"	""	""	""	""	"AlgVerharding"	""	""	"AlgVerharding"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
