"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"MijnDomeinMetUriTags"	"{6ACAFE69-EE9D-402f-8E9A-92DA398E89A7}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"mijndomein"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"Heeft27b"	"{A0DF9B06-EA53-498d-9937-4C6DCC2E64A8}"	""	""	""	""	"Heeft 27b"	"Definitie Heeft27b (associatieklasse) etc."	"Gebruik Heeft27b (associatieklasse) etc."	"Heeft 27b"	"Definitie Heeft27b (associatieklasse) etc."	"Gebruik Heeft27b (associatieklasse) etc."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft27b"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"Heeft07b"	"{2BAE06F6-8F5E-4476-AC07-7090AD0AD01C}"	""	""	""	""	"Heeft 07b"	"Definitie Heeft07b (associatieklasse) etc."	"Gebruik Heeft07b (associatieklasse) etc."	"Heeft 07b"	"Definitie Heeft07b (associatieklasse) etc."	"Gebruik Heeft07b (associatieklasse) etc."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft07b"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"Heeft27"	"{8F63208F-4F91-4b2d-B00A-D6EB5E77E9B7}"	""	""	""	""	"Heeft 27"	"Definitie Heeft27 (associatieklasse) etc."	"Gebruik Heeft27 (associatieklasse) etc."	"Heeft 27"	"Definitie Heeft27 (associatieklasse) etc."	"Gebruik Heeft27 (associatieklasse) etc."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft27"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"K27"	"{0B15712B-72A1-40de-988E-9D27CAB4AA25}"	""	""	""	""	"K 27"	"Definitie K27 etc."	"Gebruik K27 etc."	"K 27"	"Definitie K27 etc."	"Gebruik K27 etc."	""	""	""	""	""	""	""	"true"	"https://extern.domein#"	"K27"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"K23"	"{4279E051-FD4D-40c8-8BA3-4D70D57BCFFD}"	""	""	""	""	"K 23"	"Definitie K23 etc."	"Gebruik K23 etc."	"K 23"	"Definitie K23 etc."	"Gebruik K23 etc."	""	""	""	""	""	""	""	"true"	"https://extern.domein#"	"K23"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"K22"	"{5B1EDF59-ACD6-4ee6-9CAE-C6A68D06D0CE}"	""	""	""	""	"K 22"	"Definitie K22 etc."	"Gebruik K22 etc."	"K 22"	"Definitie K22 etc."	"Gebruik K22 etc."	""	""	""	""	""	""	""	"true"	"https://extern.domein#"	"K22"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"K21"	"{D840F627-C316-4c0a-8F21-4AB68C979677}"	""	""	""	""	"K 21"	"Definitie K21 etc."	"Gebruik K21 etc."	"K 21"	"Definitie K21 etc."	"Gebruik K21 etc."	""	""	""	""	""	""	""	"true"	"https://extern.domein#"	"K21"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"Heeft26"	"{D0C1CDB1-DC74-41e8-A195-B9B04B43B0DA}"	""	""	""	""	"Heeft 26"	"Definitie Heeft26 (associatieklasse) etc."	"Gebruik Heeft26 (associatieklasse) etc."	"Heeft 26"	"Definitie Heeft26 (associatieklasse) etc."	"Gebruik Heeft26 (associatieklasse) etc."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft26"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"K26"	"{9A2FC62F-6D61-4903-BFC8-492190E37961}"	""	""	""	""	"K 26"	"Definitie K26 etc."	"Gebruik K26 etc."	"K 26"	"Definitie K26 etc."	"Gebruik K26 etc."	""	""	""	""	""	""	""	"true"	"https://extern.domein#"	"K26"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"Heeft25"	"{7EAFF8DB-5F17-4555-96A0-D4AE81677743}"	""	""	""	""	"Heeft 25"	"Definitie Heeft25 (associatieklasse) etc."	"Gebruik Heeft25 (associatieklasse) etc."	"Heeft 25"	"Definitie Heeft25 (associatieklasse) etc."	"Gebruik Heeft25 (associatieklasse) etc."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft25"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"K25"	"{FE253BC2-77C3-48d4-B281-61FAD2304E10}"	""	""	""	""	"K 25"	"Definitie K25 etc."	"Gebruik K25 etc."	"K 25"	"Definitie K25 etc."	"Gebruik K25 etc."	""	""	""	""	""	""	""	"true"	"https://extern.domein#"	"K25"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomeinMetUriTags"	"Heeft07"	"{92E4C2EA-F49C-4db3-A05F-C13740D90EDB}"	""	""	""	""	"Heeft 07"	"Definitie Heeft07 (associatieklasse) etc."	"Gebruik Heeft07 (associatieklasse) etc."	"Heeft 07"	"Definitie Heeft07 (associatieklasse) etc."	"Gebruik Heeft07 (associatieklasse) etc."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft07"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
