"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Toestemming"	"{CA1F7EBB-A924-4505-B2D6-27A708571824}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"toestemming"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"Document"	"{2DCD769E-5ADD-4437-91BC-ED7FB2002D91}"	""	""	""	""	"Document"	""	""	"Document"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://xmlns.com/foaf/0.1/"	"Document"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Organisatie"	"Hoedanigheid"	"{8A6640AE-A9E7-4514-ACA2-49B566956842}"	"Agent"	""	""	""	"Hoedanigheid"	"Agent met een positie."	"Laat een functie toe om te handelen,bv ihkv een dienstverlening (bv diversiteitsplan wordt opgemaakt door diversiteitsambtenaar)."	"Hoedanigheid"	"Agent met een positie."	"Laat een functie toe om te handelen,bv ihkv een dienstverlening (bv diversiteitsplan wordt opgemaakt door diversiteitsambtenaar)."	""	""	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/organisatie#"	"Hoedanigheid"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#Post, http://purl.org/dc/terms/Agent"	""	""
"CLASS"	"OSLO-Persoon"	"Persoon"	"{F661E6B7-18A6-436f-99D4-60642CA5C274}"	"Agent"	""	""	""	"Persoon"	""	""	"Persoon"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/person#"	"Person"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/prov#Entity, http://purl.org/dc/terms/Agent"	""	""
"CLASS"	"OSLO-Generiek"	"Agent"	"{9373B7C5-B37B-4c94-A47B-44AC43F34274}"	""	""	""	""	"Agent"	""	""	"Agent"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://purl.org/dc/terms/"	"Agent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Dienst"	"PubliekeDienstverlening"	"{682669E8-C2E3-446b-B150-8065AE2E658A}"	""	""	""	""	"Publieke Dienstverlening"	""	""	"Publieke Dienstverlening"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://purl.org/vocab/cpsv#"	"PublicService"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/prov#Entity"	""	""
"CLASS"	"OSLO-Organisatie"	"PubliekeOrganisatie"	"{4BF889A0-DBB7-4d4d-83DB-86FFBADEC61A}"	"Organisatie"	""	""	""	"Publieke Organisatie"	""	""	"Publieke Organisatie"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://data.europa.eu/m8g/"	"PublicOrganisation"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#Organization"	""	""
"CLASS"	"OSLO-Organisatie"	"Organisatie"	"{97967501-FF7A-42c9-A4BF-951FE4EE92BC}"	"Agent"	""	""	""	"Organisatie"	""	""	"Organisatie"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/org#"	"Organization"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/prov#Entity, http://purl.org/dc/terms/Agent"	""	""
"CLASS"	"OSLO-Toestemming"	"Verwerkingsactiviteit"	"{173D51F4-C3EC-47bf-B450-FC8615E7AFD1}"	""	""	""	""	"Toestemming Descriptor"	"Specificatie van de verwerkingsactiviteit waarvoor een data subject toestemming kan verlenen. Deze verwerkingsactiviteit wordt geconfigureerd door de verwerkingsverantwoordelijke en omvat onder meer informatie over het type verwerking, de verwerkingsgrond en de verwerkers."	""	"Toestemming Descriptor"	"Specificatie van de verwerkingsactiviteit waarvoor een data subject toestemming kan verlenen. Deze verwerkingsactiviteit wordt geconfigureerd door de verwerkingsverantwoordelijke en omvat onder meer informatie over het type verwerking, de verwerkingsgrond en de verwerkers."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"Verwerkingsactiviteit"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Toestemming"	"Cookieverklaring"	"{DE6360FD-8F69-4086-AFA5-A265C69B0A0C}"	"Document"	""	""	""	"Cookieverklaring"	"Een document met informatie om personen duidelijk te informeren over welke cookies gebruikt worden in een toepassing en voor welke doeleinden."	""	"Cookieverklaring"	"Een document met informatie om personen duidelijk te informeren over welke cookies gebruikt worden in een toepassing en voor welke doeleinden."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"Cookieverklaring"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://xmlns.com/foaf/0.1/Document"	""	""
